Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       1/1           crppba_ [264]
[283]    0.0    0.00    0.00       1         pbarfs_ [283]
                0.00    0.00      12/123686      ranart_ [73]
-----------------------------------------------
                0.00    0.00       1/1           relcol_ [4]
[284]    0.0    0.00    0.00       1         pobbar_ [284]
                0.00    0.00       1/38          xppbar_ [194]
-----------------------------------------------
                0.00    0.00       1/1           relcol_ [4]
[285]    0.0    0.00    0.00       1         prbbar_ [285]
                0.00    0.00       1/38          xppbar_ [194]
-----------------------------------------------
                0.00    0.00       1/1           spprr_ [123]
[286]    0.0    0.00    0.00       1         ptor_ [286]
                0.00    0.00       1/31          rtop_ [200]
-----------------------------------------------
                0.00    0.00       1/1           xddin_ [294]
[287]    0.0    0.00    0.00       1         reab2d_ [287]
                0.00    0.00       1/1           x2pi_ [293]
-----------------------------------------------
                0.00    0.00       1/1           inizpc_ [279]
[288]    0.0    0.00    0.00       1         readpa_ [288]
                0.00    0.00       2/4202        ran1_ [111]
-----------------------------------------------
                0.00    0.00       1/1           crpn_ [70]
[289]    0.0    0.00    0.00       1         rmass_ [289]
                0.00    0.00      10/123686      ranart_ [73]
                0.00    0.00       5/5           fdelta_ [237]
-----------------------------------------------
                0.00    0.00       1/1           crpp_ [150]
[290]    0.0    0.00    0.00       1         rpiret_ [290]
                0.00    0.00       2/123686      ranart_ [73]
-----------------------------------------------
                0.00    0.00       1/1           artmn_ [3]
[291]    0.0    0.00    0.00       1         tablem_ [291]
                0.00    0.00     202/258         ptdis_ [157]
-----------------------------------------------
                0.00    0.00       1/1           hijset_ [34]
[292]    0.0    0.00    0.00       1         title_ [292]
-----------------------------------------------
                0.00    0.00       1/1           reab2d_ [287]
[293]    0.0    0.00    0.00       1         x2pi_ [293]
-----------------------------------------------
                0.00    0.00       1/1           relcol_ [4]
[294]    0.0    0.00    0.00       1         xddin_ [294]
                0.00    0.00       1/1           n1535_ [281]
                0.00    0.00       1/3           pplpk_ [245]
                0.00    0.00       1/1           reab2d_ [287]
-----------------------------------------------
                0.00    0.00       1/1           relcol_ [4]
[295]    0.0    0.00    0.00       1         xnp_ [295]
-----------------------------------------------
                0.00    0.00       1/1           zpcou_ [297]
[296]    0.0    0.00    0.00       1         zpcou1_ [296]
-----------------------------------------------
                0.00    0.00       1/1           zpcmn_ [6]
[297]    0.0    0.00    0.00       1         zpcou_ [297]
                0.00    0.00       1/1           zpcou1_ [296]
-----------------------------------------------
                0.00    0.00       1/1           zpcmn_ [6]
[298]    0.0    0.00    0.00       1         zpstrg_ [298]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2014 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

   [1] MAIN__                [195] getnst_                [97] pykmap_
 [250] addhad_                [49] gmre_                  [42] pymaxi_
 [187] aknel_                 [20] hbtout_                [66] pyrand_
 [205] aknlam_               [226] hifun_                [179] pyremn_
 [185] aknpsg_                [33] hijcrs_               [180] pyresd_
 [166] aknsgm_               [202] hijcsc_               [181] pyscat_
 [190] akpel_                [203] hijels_                [39] pysigh_
 [182] akplam_               [153] hijfrg_               [158] pyspli_
 [165] akpsgm_                [47] hijhrd_                [48] pysspa_
 [161] ar3jet_                 [5] hijing_                [53] pystfu_
  [87] aran9_                [269] hijini_                [46] pythia_
 [251] arindx_                [34] hijset_               [134] pywidt_
 [252] arini1_               [160] hijsft_               [242] pyxtot_
  [57] arini2_               [247] hijwds_               [111] ran1_
 [253] arini_                [137] hirnd2_                [73] ranart_
 [162] arorie_               [155] hirnd_                [287] reab2d_
 [254] artan1_               [176] hirobo_                [63] reab_
 [255] artan2_               [270] hjan2a_               [288] readpa_
   [3] artmn_                [271] hjan2b_                 [4] relcol_
 [256] artord_               [272] hjana1_                [23] reor_
 [257] artout_                [59] hjana2_               [139] resdec_
 [258] artset_                [69] htop_                 [140] resmass_
 [142] atrobo_               [118] iarflv_               [173] retorp_
 [156] attflv_               [273] iilist_               [199] rhores_
 [212] attrad_               [248] index1_                [71] rlu_
  [80] bk_                   [274] inian1_               [289] rmass_
  [67] celasn_               [275] inian2_               [217] robbar_
  [45] cellre_               [164] inidcy_                [85] romg_
  [24] chcell_               [276] inievt_               [151] rotate_
  [25] chin1_                [277] inipar_               [290] rpiret_
  [11] chkcel_               [278] inirec_               [189] rptore_
  [10] chkin1_                [60] inirun_               [225] rrbbar_
  [35] ck_                   [249] init_                 [201] rrtoee_
  [21] cms_                  [279] inizpc_               [200] rtop_
  [17] coales_                [93] integ_                 [94] rwdsax_
 [259] coulin_               [109] invflv_               [101] savrec_
 [216] crdir_                 [14] isco1_                [223] sbbdm_
 [260] crkn_                  [13] isco_                  [65] scat_
 [192] crkphi_                [40] jetini_               [146] sgmin_
 [141] crkpla_               [244] kaonn_                [219] sigma_
 [143] crksph_               [222] ksreso_               [120] sopoe_
 [261] crkspi_                [18] locldr_               [121] sppee_
 [238] crlaba_                [19] lorenz_               [122] spppe_
 [262] crlan_                [106] luchge_               [123] spprr_
 [243] crnd_                  [77] lucomp_               [124] srpre_
 [112] cropro_               [128] ludbrb_               [125] srree_
 [263] crpd_                 [138] ludecy_                [75] subcr1_
 [234] crphim_               [136] luedit_                [88] subcr2_
  [70] crpn_                 [154] luexec_                [50] subcr3_
 [150] crpp_                 [188] lugive_                [89] subcr4_
 [264] crppba_                [98] lukfdi_                [90] subcr5_
 [231] crrd_                 [186] lulist_                [79] subcr6_
  [32] crsjet_               [149] luprep_                [91] subcr7_
  [72] dchcel_                [99] luptdi_               [291] tablem_
  [92] dchin1_               [177] lurobo_               [215] threpi_
 [265] decay2_               [148] lushow_               [292] title_
 [235] decay_                [172] lustrf_                [86] traceparton_
  [68] decomp_               [104] luzdis_                [55] twopi_
 [213] denom_                [227] m1535_                 [12] ud2_
  [15] dens_                 [280] minijet_out_          [100] ulalps_
 [174] dirct1_                [26] mintm_                [117] ulangl_
 [183] dirct2_               [281] n1535_                  [8] ulist1_
  [56] dirct3_                [51] newcre_                 [9] ulist_
  [27] distc0_               [116] newka_                 [82] ulmass_
 [108] distce_                [64] newmom_                [30] vegas1_
 [266] dkine2_               [102] newpos_                [31] vegas_
 [236] dkine_                 [52] oldcre_               [159] w1440_
 [169] dpion_                [131] omg0_                 [152] w1535_
 [196] dreson_               [239] oobbar_                [43] wallc1_
 [267] embedhighpt_          [282] opioet_                [44] wallc_
 [193] erhon_                 [38] parton_                [95] wdsax_
 [197] etop_                 [283] pbarfs_               [126] width_
 [107] exchge_               [198] pertur_               [232] x2kaon_
 [129] fd1_                  [144] petopp_               [293] x2pi_
 [127] fd2_                  [175] phimes_               [294] xddin_
 [237] fdelta_               [214] pibphi_               [229] xkhype_
 [135] fdr_                  [147] pinsg0_               [218] xkkann_
 [207] fhin_                 [170] pionpp_               [211] xkksan_
  [81] fixtim_               [119] pipik_                [191] xn1535_
  [36] fjet_                 [171] pipp1_                [233] xnd_
  [29] flowp_                [163] pnlka_                [114] xnormv_
 [145] fnjet_                [168] pnska_                [295] xnp_
 [110] fnkc2_                [284] pobbar_                [54] xnpi_
  [76] fnkick_               [228] pp2_                  [184] xoe2op_
 [221] fnndpi_               [245] pplpk_                [206] xop2oe_
  [83] fnstrm_               [167] pptope_               [230] xphib_
  [78] fnstrs_               [133] ppxs_                 [246] xpp_
  [84] fnstru_               [285] prbbar_               [194] xppbar_
 [220] fourpi_               [157] ptdis_                 [28] zpca1_
  [58] ftime_                [224] ptoe_                 [103] zpca1a_
 [208] ftot_                  [16] ptoh_                  [96] zpca1b_
 [209] ftotjt_               [286] ptor_                  [61] zpca2_
 [210] ftotrg_               [204] ptr_                   [62] zpca2a_
  [37] g_                    [178] pyfram_                 [6] zpcmn_
 [132] gauss1_                [74] pygamm_               [296] zpcou1_
 [130] gauss2_                [41] pyinit_               [297] zpcou_
 [113] getht_                [240] pyinki_                 [7] zpcrun_
  [22] getict_               [241] pyinre_               [115] zprota_
 [268] getnp_                [105] pyklim_               [298] zpstrg_
