 id, px, py, pz, e, mass, x, y, z, t,                 lstrg, lpart, vx, vy, vz, xstrg, ystrg, istrg
     1        0.4166       -1.5912        4.2695        4.5755        0.0099       -1.6934       -2.9129        0.0000        0.1663        44       3        0.1208       -0.3097        0.9344       -1.6934       -2.9129             4
     1       -0.1132       -0.0047        1.9433        1.9467        0.0099       -1.6934       -2.9129        0.0000        4.8011        45       1       -0.0868        0.0151        0.9957       -1.6934       -2.9129             4
    -1       -0.3033        0.0772        2.8360        2.8532        0.0099       -1.6934       -2.9129        0.0000        4.8011        45       2       -0.0868        0.0151        0.9957       -1.6934       -2.9129             4
    -1       -0.6103        0.2987       -0.0207        0.6798        0.0099       -1.6934       -2.9129        0.0000        0.1320        46       1       -0.5208        0.3319       -0.0336       -1.6934       -2.9129             4
    -1       -0.2956       -0.0602        0.2656        0.4021        0.0099       -1.6934       -2.9129        0.0000        0.1320        46       2       -0.5208        0.3319       -0.0336       -1.6934       -2.9129             4
    -1        0.1279        0.2574       -0.2951        0.4121        0.0099       -1.6934       -2.9129        0.0000        0.1320        46       3       -0.5208        0.3319       -0.0336       -1.6934       -2.9129             4
     1        0.3936       -0.2628        1.1169        1.2131        0.0099       -1.6934       -2.9129        0.0000        0.2175        47       1        0.4410        0.0162        0.8805       -1.6934       -2.9129             4
    -2        1.3847        0.3279        2.4337        2.8192        0.0056       -1.6934       -2.9129        0.0000        0.2175        47       2        0.4410        0.0162        0.8805       -1.6934       -2.9129             4
     1        0.0016       -0.0189       -0.2815        0.2823        0.0099       -1.6934       -2.9129        0.0000        0.2218        48       1       -0.1535       -0.4189       -0.6344       -1.6934       -2.9129             4
     2        0.0403       -0.2412        0.1415        0.2826        0.0056       -1.6934       -2.9129        0.0000        0.2218        48       2       -0.1535       -0.4189       -0.6344       -1.6934       -2.9129             4
     2       -0.2701       -0.3625       -0.8030        0.9216        0.0056       -1.6934       -2.9129        0.0000        0.2218        48       3       -0.1535       -0.4189       -0.6344       -1.6934       -2.9129             4
     1        0.0526       -0.3339        2.5413        2.5637        0.0099       -1.6934       -2.9129        0.0000        3.4204        49       1        0.0166       -0.1371        0.9890       -1.6934       -2.9129             4
    -2       -0.0088       -0.0267        0.0596        0.0661        0.0056       -1.6934       -2.9129        0.0000        3.4204        49       2        0.0166       -0.1371        0.9890       -1.6934       -2.9129             4
    -1       -0.0174       -0.1236        0.1594        0.2027        0.0099       -1.6934       -2.9129        0.0000        0.3340        50       1       -0.3102       -0.0161        0.8803       -1.6934       -2.9129             4
    -2       -0.4171        0.3405        0.6110        0.8144        0.0056       -1.6934       -2.9129        0.0000        0.3340        50       2       -0.3102       -0.0161        0.8803       -1.6934       -2.9129             4
    -1       -0.3780       -0.2592        1.5354        1.6024        0.0099       -1.6934       -2.9129        0.0000        0.3340        50       3       -0.3102       -0.0161        0.8803       -1.6934       -2.9129             4
     2        0.4576       -0.6781       -1.8108        1.9870        0.0056       -1.6934       -2.9129        0.0000        0.3063        51       1        0.2221       -0.2787       -0.8414       -1.6934       -2.9129             4
    -3        0.0317        0.0641       -0.0427        0.2157        0.1990       -1.6934       -2.9129        0.0000        0.3063        51       2        0.2221       -0.2787       -0.8414       -1.6934       -2.9129             4
     3       -0.7251       -0.1767       -1.0280        1.2858        0.1990       -1.6934       -2.9129        0.0000        0.2089        52       1       -0.3582       -0.2386       -0.6435       -1.6934       -2.9129             4
    -3        0.1485       -0.2073       -0.0076        0.3236        0.1990       -1.6934       -2.9129        0.0000        0.2089        52       2       -0.3582       -0.2386       -0.6435       -1.6934       -2.9129             4
     2       -0.3629        0.0787       -0.2796        0.4648        0.0056       -1.6934       -2.9129        0.0000        0.4242        53       1       -0.0834       -0.0742       -0.7703       -1.6934       -2.9129             4
    -1        0.2677       -0.1634       -0.6001        0.6772        0.0099       -1.6934       -2.9129        0.0000        0.4242        53       2       -0.0834       -0.0742       -0.7703       -1.6934       -2.9129             4
    -1       -0.4209        1.2184       -8.7856        8.8797        0.0099       -1.6934       -2.9129        0.0000        0.4133        54       1       -0.0624        0.1449       -0.9839       -1.6934       -2.9129             4
    -2       -0.5730        0.3390       -2.2681        2.3638        0.0056       -1.6934       -2.9129        0.0000        0.4133        54       2       -0.0624        0.1449       -0.9839       -1.6934       -2.9129             4
    -2        0.0639        0.6027       -3.6131        3.6636        0.0056       -1.6934       -2.9129        0.0000        0.4133        54       3       -0.0624        0.1449       -0.9839       -1.6934       -2.9129             4
     2        0.8780       -0.0572       -1.0621        1.3792        0.0056       -1.6934       -2.9129        0.0000        0.2875        55       1        0.5423       -0.0239       -0.7981       -1.6934       -2.9129             4
    -3        0.1456        0.0122       -0.4445        0.5085        0.1990       -1.6934       -2.9129        0.0000        0.2875        55       2        0.5423       -0.0239       -0.7981       -1.6934       -2.9129             4
     3       -1.2179        0.1559       -6.6247        6.7405        0.1990       -1.6934       -2.9129        0.0000        0.5927        56       1       -0.1966        0.0345       -0.9777       -1.6934       -2.9129             4
    -2       -0.2622        0.1038       -0.7344        0.7867        0.0056       -1.6934       -2.9129        0.0000        0.5927        56       2       -0.1966        0.0345       -0.9777       -1.6934       -2.9129             4
     2        0.2017       -0.3700       -0.2147        0.4730        0.0056       -1.6934       -2.9129        0.0000        0.2610        57       1       -0.2459       -0.4146       -0.5271       -1.6934       -2.9129             4
