         2       246         1         2   -0.2030   -0.1712    0.1351    0.0056    0.2980   -2.6325   -2.8577    0.1015    0.5033
        -1       246         2        -1   -0.3050   -0.3865    0.2132    0.0099    0.5366   -2.4508   -2.6988    0.0766    0.2607
        -1        57         2        -1    0.2358   -0.5021   -0.1970    0.0099    0.5887   -1.9414   -5.2177   -0.9102    3.2456
         2        57         1         2    0.0696   -0.0273    0.0094    0.0056    0.0755   -1.1644   -3.3477   -0.1525    1.2131
        -3      1197         2        -3   -0.0041    0.7445   -0.7031    0.1990    1.0432   -3.4494    2.2104   -0.1948    0.2615
         1      1197         1         1   -1.2296    0.9276   -1.6121    0.0099    2.2296   -4.9106    0.9317   -2.9609    3.9961
        -1       913         2        -1   -0.1615   -0.0107    0.0365    0.0099    0.1662   -2.2586    1.6968   -0.4645    1.0675
         1       913         1         1   -0.2208   -0.1163    0.0334    0.0099    0.2520   -2.6752    2.1635   -0.0094    0.3885
        -2      1256         2        -2   -0.1241   -0.0833    0.3714    0.0056    0.4004   -2.9143   -1.7441    1.4259    1.8840
         1      1256         1         1   -0.1663    0.1259    0.1535    0.0099    0.2592   -3.1313   -1.6543    3.3173    3.6496
         2      1023         1         2    0.3495    0.0149   -0.1378    0.0056    0.3760    2.6016   -1.9315   -1.6399    2.2120
        -1      1023         2        -1   -0.0581   -0.2538   -0.1762    0.0099    0.3145    0.3994   -4.6190   -2.2405    3.4023
        -2      1299         2        -2    0.1081   -0.1392   -0.1488    0.0056    0.2307   -4.7731    0.8950   -2.9299    3.9961
         1      1299         1         1    0.0476   -0.0491    0.0527    0.0099    0.0869   -3.1456    0.1974   -4.9834    5.3381
        -2       912         2        -2    0.0693   -0.0137    0.0353    0.0056    0.0792   -3.0760   -0.4580   -2.2175    5.1805
         1       912         1         1    0.0623   -0.0788   -0.0148    0.0099    0.1020   -0.0270    4.0691    3.7225    5.2487
         2       280         1         2    0.5029    0.0998   -0.8507    0.0056    0.9933   -1.4789   -4.0016   -1.9028    2.3046
         1       280         3         1   -0.2361   -0.1526   -0.1156    0.0099    0.3041   -1.8233   -4.9989   -1.3081    2.7002
         1       280         2         1   -0.1490   -0.2940   -0.9085    0.0099    0.9665   -2.0953   -5.2854   -5.4031    6.0176
        -1      1215         2        -1   -0.0528   -0.2271   -0.2273    0.0099    0.3258   -1.5478    0.8643   -2.6740    3.5595
         1      1215         1         1   -0.2288   -0.1300   -0.5915    0.0099    0.6474   -2.6017    1.0967   -5.9746    6.8968
         1      1399         3         1   -0.0328   -0.2442    0.2307    0.0099    0.3377   -0.0081    2.6985    0.6123    1.4964
         2      1399         1         2   -0.2413   -0.0948    0.2473    0.0056    0.3584   -0.7984    2.3477    8.0854    8.5091
         1      1399         2         1    0.3488    0.0418    0.1960    0.0099    0.4024    0.7094    3.5207    0.1732    0.2666
         2       340         2         2    0.4879    0.9128    1.7044    0.0056    1.9941   -1.7335    2.2528    0.2350    0.2667
         2       340         3         2   -0.2528    0.7410    1.6531    0.0056    1.8291   -2.1250    2.9227    1.9876    2.1942
         1       340         1         1    0.3177    0.1582    0.8980    0.0099    0.9656    1.3661    3.3686   15.0913   16.1464
        -2       483         2        -2    0.5486   -0.2302   -2.5632    0.0056    2.6313   -0.9915    0.6482   -4.2717    4.5189
         2       483         1         2   -0.3409    0.5911   -0.3330    0.0056    0.7594   -2.6741    7.5108   -4.6596    9.2690
        -2      1389         2        -2   -0.3860   -0.5644   -1.4169    0.0056    1.5732   -4.4645   -3.5353   -0.2237    0.2683
         2      1389         1         2    0.1767   -0.5631   -0.5914    0.0056    0.8355   -4.4645   -3.5353   -0.2237    0.2683
        -2      1050         2        -2    0.3266   -0.1914    0.0644    0.0056    0.3840   -1.0721    0.5414    0.5118    2.1308
         2      1050         1         2   -0.1377    0.0254   -0.1450    0.0056    0.2017   -0.8979    0.1216   -1.4119    1.9766
        -3       744         2        -3    0.2881   -0.0939    0.2258    0.1990    0.4271    3.6522   -2.2426    0.0681    0.2691
         1       744         1         1    0.2641    0.2358   -0.0276    0.0099    0.3552    3.6522   -2.2426    0.0681    0.2691
        -2       752         2        -2    0.1063   -0.0043    0.2140    0.0056    0.2390   -0.2950    4.5809    0.2316    0.2698
         2       752         1         2    1.2675    0.3540    2.1699    0.0056    2.5378   -0.2950    4.5809    0.2316    0.2698
        -2       106         3        -2   -0.0241   -0.2956    1.1885    0.0056    1.2249   -1.4413   -4.0105    5.2273    5.4268
        -2       106         2        -2    0.1497   -0.0770    0.0532    0.0056    0.1766   -0.2795   -3.7541    0.5831    0.6691
        -2       106         1        -2    0.0255    0.0576    0.8887    0.0056    0.8909   -0.2391   -3.5953    0.9093    0.9434
        -2       450         2        -2    0.1683    0.1461   -0.9364    0.0056    0.9625   -0.3475   -1.4903   -4.1534    4.2794
         1       450         1         1    0.2604   -0.1957   -0.0223    0.0099    0.3267   -0.7271   -3.2339   -0.3706    1.5409
         1       687         1         1   -0.1507   -0.1850   -0.0979    0.0099    0.2581   -1.6531   -1.3628   -0.5949    2.2915
        -2       687         2        -2    0.0365    0.0427    0.0871    0.0056    0.1038    0.0812    0.3644   -0.4740    1.9827
        -1       435         2        -1   -0.7025    0.3904   -1.3580    0.0099    1.5780   -2.6093    1.0206   -5.5321    6.6286
         1       435         1         1    0.1186    0.2175   -0.1733    0.0099    0.3025   -2.5798   -0.8313   -6.7518    8.0083
         2       693         1         2   -0.0062   -0.3063    0.0523    0.0056    0.3108   -0.7198   -1.5266   -2.0400    2.9898
        -2       693         2        -2   -0.0260    0.1108    0.0116    0.0056    0.1145   -2.0234   -0.2727   -2.8092    4.8643
         3      1054         2         3    0.3555    0.1708   -0.8099    0.1990    0.9225   -0.7252    0.3444   -1.7112    2.0126
         3      1054         1         3   -0.3245   -0.1596   -0.7662    0.1990    0.8703   -1.9611    0.4351   -4.0047    4.9084
         1      1054         3         1   -0.4375    0.0206   -1.8424    0.0099    1.8938   -3.5190    1.5910   -9.2551    9.7279
         2      1312         1         2    0.2711    0.3309    0.6552    0.0056    0.7825   -0.1475    2.3583    2.4903    3.3057
        -1      1312         2        -1    0.0381    0.0760    0.0831    0.0099    0.1193   -0.9644    4.8868    5.6705    7.3106
        -3      1055         1        -3   -0.0428    0.1555   -0.3846    0.1990    0.4621   -0.4899    0.3106   -2.8670    3.0771
        -1      1055         3        -1    0.0667    0.0425   -0.2410    0.0099    0.2538   -0.0821    0.7408   -3.0808    3.4634
        -2      1055         2        -2   -0.3662   -0.1198   -0.4905    0.0056    0.6237   -2.4154    0.2822   -4.2556    5.4053
         1       564         1         1    0.7390    0.0112    0.3615    0.0099    0.8228    0.7015    0.7751    0.2484    0.3743
        -1       564         2        -1   -0.1275    0.5686    0.9834    0.0099    1.1431    0.0370    2.4996    2.3573    3.3057
         2       753         1         2   -0.2594    0.0881   -0.0317    0.0056    0.2758   -3.5307    4.6128    0.6647    3.3725
        -2       753         2        -2    0.1571    0.4448    0.6670    0.0056    0.8170   -0.4726    4.6504    0.1698    0.2740
         1       568         1         1    0.4500   -0.3354    0.8083    0.0099    0.9841    2.4872   -0.1769    2.9078    3.6569
        -2       568         2        -2    1.1428   -0.2028    3.3920    0.0056    3.5851    1.8653    0.6831    4.2475    4.4351
         2       529         1         2   -0.4312   -0.3478   -0.7471    0.0056    0.9301   -3.0758   -2.8855   -0.4586    0.8317
        -1       529         2        -1    0.3718   -0.2211    0.6039    0.0099    0.7429   -1.4334   -2.4190    0.4349    3.0183
         1      1167         1         1   -0.3021   -0.9540   -3.4641    0.0099    3.6057   -3.7296   -3.0431   -0.2630    0.2763
        -1      1167         2        -1   -0.8950   -0.9584   -3.7328    0.0099    3.9565   -3.7296   -3.0431   -0.2630    0.2763
         2       934         1         2   -0.0932    0.1054    0.3113    0.0056    0.3417   -1.2618    1.7630   14.8186   15.7246
        -1       934         2        -1   -0.6159   -0.0962    0.7206    0.0099    0.9529   -1.5173   -1.0402    0.6709    2.2003
        -3       283         2        -3   -0.1361   -0.1082    0.6721    0.1990    0.7222   -2.9818   -1.1512    2.8602    5.2719
         2       283         1         2   -0.4101   -0.1396    0.4151    0.0056    0.6000   -1.2870   -3.4780    0.2081    0.2766
        -1       914         2        -1   -0.2398    0.1627    0.0648    0.0099    0.2971   -7.1992    2.0756   -0.8925    7.2560
         2       914         1         2   -0.1324   -0.0268    0.0267    0.0056    0.1378   -6.4625    2.9401    5.9324    7.8578
         2       671         1         2    0.0366   -0.0350   -0.0130    0.0056    0.0526   -2.8054    0.5112    4.2018    4.5891
        -1       671         2        -1   -0.0449   -0.5718    0.5290    0.0099    0.7803   -2.2881   -1.3951    2.6547    3.5184
        -1      1066         2        -1    0.2847    0.3016   -0.1902    0.0099    0.4564    0.7046    0.8558   -0.0792    0.2778
         2      1066         1         2    0.2488    0.1916   -0.0299    0.0056    0.3155    0.7046    0.8558   -0.0792    0.2778
        -1        97         2        -1   -0.0043    0.0121   -0.0686    0.0099    0.0705   -1.8991   -5.2791   -6.4667    7.0621
         1        97         1         1   -0.1408    0.6081   -0.8017    0.0099    1.0161   -1.1599   -1.1308   -3.3424    4.2355
        -2       991         2        -2   -0.2083   -0.1781    0.0289    0.0056    0.2756   -3.1342    2.9791    0.7601    2.2061
         1       991         1         1   -0.3748   -0.0432    0.1423    0.0099    0.4033   -3.1511    3.1297    0.9322    2.2061
         1      1002         3         1    0.1722   -0.0620    0.3329    0.0099    0.3800    1.1278   -1.0306    0.2833    0.3529
         1      1002         2         1    0.1612   -0.3359    0.3911    0.0099    0.5402    1.1529   -1.0512    0.2333    0.2786
         1      1002         1         1    0.4182   -0.1214    0.9679    0.0099    1.0614    1.1529   -1.0512    0.2333    0.2786
        -2      1030         2        -2   -0.2478   -0.0596   -0.2569    0.0056    0.3619   -3.1151    1.0751   -1.1554    2.9071
         2      1030         1         2    0.4210    0.2495   -0.2813    0.0056    0.5645   -0.3089    1.1552   -0.4081    2.0239
        -3       441         2        -3    0.1803   -0.1306    0.2702    0.1990    0.4027    1.0850   -3.1625    0.6908    2.9261
         2       441         1         2   -0.1036   -0.1829   -0.2664    0.0056    0.3394   -1.5165   -3.1782   -0.0585    1.6745
         1       113         1         1    0.0141    0.1787    0.1736    0.0099    0.2498    0.0826   -1.1408   -0.1924    2.7907
        -1       113         2        -1    0.1712    0.2039   -0.2506    0.0099    0.3658    0.6588   -1.5954   -0.7898    2.4995
        -1       971         2        -1    0.0385    0.0258   -0.1011    0.0099    0.1116   -0.4048   -2.3752   -6.2548    7.2738
         3       971         1         3    0.3203   -0.2304   -0.7062    0.1990    0.8331   -1.1825   -1.7319   -2.5446    3.4611
         1       697         1         1    0.2991   -0.5849   -0.4326    0.0099    0.7866    2.9042   -1.0777   -0.1805    0.2806
        -3       697         2        -3    0.0811   -0.3039   -0.3556    0.1990    0.5148    3.3707   -2.2352   -2.2935    3.0706
        -1       806         2        -1    0.1049   -0.2335    0.1275    0.0099    0.2861    0.8137   -0.3003   -0.1690    0.9676
         2       806         1         2    0.2952   -0.0748   -0.6565    0.0056    0.7237    1.4392   -1.9071   -2.9858    3.5941
        -1        83         2        -1    0.1414   -0.1245   -0.1718    0.0099    0.2552    0.8782   -2.6602    0.1490    0.4230
         2        83         1         2    1.1732    0.0406    1.3930    0.0056    1.8217    0.5876   -3.3554    1.6595    1.9358
        -2       200         2        -2    0.1465    0.3982    0.4847    0.0056    0.6442    0.1974    0.3670    6.9232    7.7778
         2       200         1         2    0.1520    0.0524    0.1407    0.0056    0.2137   -0.6373   -0.1819    0.5776    3.0654
         1      1181         3         1   -0.1820   -0.1482   -0.7263    0.0099    0.7634   -2.5113    1.7060   -3.3282    3.8694
         2      1181         2         2    0.0271    0.1066   -0.2256    0.0056    0.2510   -1.9675    3.6032   -3.5884    4.2658
         3      1181         1         3   -0.0696    0.0992   -0.3234    0.1990    0.3986   -3.1083    2.3096   -0.4407    0.6590
        -1       689         2        -1    0.1175   -0.0793    0.0233    0.0099    0.1440    0.6305   -0.8551    6.3143    8.4213
         3       689         1         3    0.1654    0.3352    0.6284    0.1990    0.7577    0.1354    1.1923    4.0788    4.8205
        -2        88         2        -2    0.0862    0.3436   -0.4533    0.0056    0.5753   -0.6094   -3.1078   -0.4337    0.6627
         1        88         1         1    0.9753    0.1792   -1.3415    0.0099    1.6682    0.7475   -0.9909   -5.2631    6.7871
        -1       140         2        -1    0.1972   -0.2098    0.1814    0.0099    0.3404    1.8423   -1.1215    0.6345    1.2326
         1       140         1         1    0.0661   -0.0338    0.0694    0.0099    0.1021    1.0279   -0.6515   -0.0645    0.9564
        -1       968         2        -1   -0.3873    0.3948   -0.1539    0.0099    0.5742   -3.3304   -0.6393   -0.0844    0.2850
         2       968         1         2   -0.1130    0.1745   -0.0973    0.0056    0.2296   -4.4134    2.4382   -1.4426    3.8206
        -1        81         2        -1    0.0463   -0.1959    0.3574    0.0099    0.4103    1.1444   -5.0354    3.3250    4.2423
         2        81         1         2    0.5154   -0.4190    0.8471    0.0056    1.0765    1.7366   -2.7965    1.5288    1.8989
        -2      1075         2        -2   -0.0036    0.2485   -0.1217    0.0056    0.2768    0.0081    2.4018   -2.1827    2.9808
         3      1075         1         3    0.3160    0.1300   -1.0604    0.1990    1.1317    0.7667    1.2950   -3.5040    3.6423
        -1        20         2        -1   -0.0726   -0.0572    0.3305    0.0099    0.3433   -3.1907    0.6061    0.6877    1.4083
         1        20         1         1    0.0744   -0.4456    0.6551    0.0099    0.7958   -2.7463   -1.1930    2.8954    3.7297
         2      1177         1         2   -0.2150   -0.0836    0.1015    0.0056    0.2520   -3.2828   -0.4557    4.3595    5.2876
        -1      1177         2        -1   -0.0557    0.0032    0.2212    0.0099    0.2283   -2.3485    2.7378    1.7183    2.0563
        -3        55         2        -3    0.2880   -0.8125   -3.7403    0.1990    3.8435    0.7477   -4.0889  -13.4518   14.1860
         2        55         1         2   -0.0221   -0.1265   -0.0503    0.0056    0.1380   -1.1122   -1.2835   -5.7822    7.7501
         3       323         1         3    0.0030    0.4465    0.1783    0.1990    0.5203   -0.3514    2.2028    0.2345    0.2877
        -3       323         2        -3    0.2548    0.1573    0.3301    0.1990    0.4881   -0.0809    2.2387    2.1782    2.2727
        -2       724         2        -2   -0.5756   -0.8208   -1.7767    0.0056    2.0400    2.2360   -3.4238   -0.2693    0.2879
         2       724         1         2   -0.2810   -0.7289   -3.3370    0.0056    3.4272    2.2360   -3.4238   -0.2693    0.2879
        -1       482         2        -1   -0.2275   -0.3522   -0.5887    0.0099    0.7228   -2.5006   -0.3748   -3.0581    3.7770
         2       482         1         2    0.1837   -0.3805   -3.8066    0.0056    3.8300   -0.6484    0.5043  -13.6634   13.8518
        -3       236         2        -3   -0.7281   -0.1480   -0.4368    0.1990    0.8845   -4.3157   -4.3611   -1.1029    4.3720
         2       236         1         2   -0.2477    0.1776    1.1518    0.0056    1.1914   -2.2282    0.6864   11.7758   12.6047
         2      1104         1         2    0.4712    0.1866    1.1023    0.0056    1.2132   -0.9642   -3.2983    1.3064    2.3344
        -1      1104         2        -1    0.2410    0.2376   -0.4088    0.0099    0.5308   -0.7817   -2.4327    0.0052    1.5965
         1      1124         1         1   -0.1453    0.4042    0.3817    0.0099    0.5747   -1.5455    2.1167    1.4386    2.0567
        -2      1124         2        -2   -0.0957   -0.5255    0.8802    0.0056    1.0296   -1.4412    1.6121    1.2446    1.6822
        -2       346         2        -2    0.0794    0.0244    0.4981    0.0056    0.5050   -2.4905    0.1675   54.4716   54.5390
         1       346         1         1    0.3813   -0.5357    1.7454    0.0099    1.8652   -1.4765    1.0929    4.3379    4.5142
        -1       198         2        -1   -0.3649   -0.3570    0.3624    0.0099    0.6262   -1.4754   -0.2967    0.1781    0.2948
         2       198         1         2   -0.1969    0.0269    1.3502    0.0056    1.3648   -3.4390   -0.5156    4.2353    5.2876
        -2       612         3        -2   -0.9674    0.6640    4.4669    0.0056    4.6185   -2.6507    2.0303    3.0008    3.1565
        -2       612         2        -2    0.2028   -0.0114    0.1775    0.0056    0.2698   -0.2801   -0.1026    9.6432   10.0471
        -2       612         1        -2   -0.1176    0.3731    0.5770    0.0056    0.6972   -2.1562    2.1279    4.0306    4.3589
         3      1078         1         3    0.1859    0.7866   -2.1330    0.1990    2.2897    0.2591    0.9973   -1.3857    1.4640
        -1      1078         2        -1   -0.0297    0.1837   -0.0737    0.0099    0.2004   -0.7762    2.4911   -5.5527    6.3769
        -1       476         2        -1   -0.2103   -0.1719    0.2764    0.0099    0.3877   -0.8119    1.0069    0.1206    2.0552
         1       476         1         1    0.0152    0.1572   -0.3034    0.0099    0.3422   -0.8639    1.6049   -0.7289    1.3856
         3        36         1         3   -0.5503   -0.5519    1.7891    0.1990    1.9616   -2.9008   -4.5259    3.8741    4.3717
        -1        36         2        -1   -0.0047   -0.3370    0.2736    0.0099    0.4343   -1.5103   -3.3567    0.7461    1.6273
        -1      1221         2        -1    0.0811    0.2236    0.0967    0.0099    0.2569   -0.3985    0.4883    1.4198    1.7568
         2      1221         1         2    0.2080   -0.4857    4.5773    0.0056    4.6077   -0.0547   -1.0274    4.9409    5.6624
        -2       221         2        -2    0.0053    0.1928    0.0914    0.0056    0.2135    0.3449    2.8890    2.3822    4.8753
         2       221         1         2   -0.0255    0.1142    0.3712    0.0056    0.3892   -1.2290    3.9436   17.6300   18.1883
        -1        42         2        -1    0.4625    0.1467    1.0967    0.0099    1.1993   -0.4265   -2.6791    6.6753    7.0999
         3        42         1         3   -0.1334   -0.5509    1.0466    0.1990    1.2068   -2.2777   -4.5287    3.1282    3.6487
        -1       277         2        -1   -0.2314   -0.0153   -0.1963    0.0099    0.3040   -3.2366   -0.5177   -2.3664    5.1805
         3       277         1         3    0.3449    0.1457   -0.9490    0.1990    1.0394   -0.4174   -2.5177   -3.3791    3.6767
         1      1079         1         1    0.0758    0.3738   -1.9338    0.0099    1.9710    1.7621    0.0527   -3.4073    3.8615
        -2      1079         2        -2    0.1087   -0.0450    0.0136    0.0056    0.1186    1.0009    0.0286   -0.8985    1.3391
        -2       826         2        -2   -0.1532    0.2421   -0.4635    0.0056    0.5450    2.0295   -0.7295   -0.2586    0.9036
         2       826         1         2    0.1371   -0.2935   -0.0585    0.0056    0.3292    2.5991   -0.6704   -0.0741    0.3019
         1      1000         1         1    0.2859    0.0734   -0.0053    0.0099    0.2954    1.1352   -0.7753    0.1653    0.5470
        -3      1000         2        -3   -0.0643    0.3559    0.5237    0.1990    0.6668    1.0946    0.2970    2.5115    2.8729
         2      1062         1         2   -0.6221   -0.1580   -0.4315    0.0056    0.7735   -3.4097   -3.8957   -0.2425    0.3028
        -3      1062         2        -3   -0.2503   -0.0706   -1.2867    0.1990    1.3277  -14.3810   -6.8669  -64.5574   66.7517
        -3       608         1        -3   -0.6741   -0.1426    0.4963    0.1990    0.8721   -2.1043   -0.2424    2.5948    4.0453
        -2       608         2        -2   -0.0132   -0.0266    0.0094    0.0056    0.0317   -1.2916    1.3084   -1.5761    6.2358
        -1       608         3        -1    0.3968    0.1584    0.0671    0.0099    0.4326    0.9705    0.3263    0.6881    4.3870
         1      1273         1         1    0.1942    0.1865   -1.4890    0.0099    1.5132   -0.9363   -1.4939   -5.1470    5.8159
        -2      1273         2        -2    0.0820    0.0303    0.0174    0.0056    0.0893   -1.3263   -0.7638   -1.5936    2.7772
        -2       896         2        -2   -0.0179    0.0022    0.0259    0.0056    0.0320   -3.8596   -0.6518   10.7652   10.8913
         2       896         1         2    0.2114   -0.8215    0.8159    0.0056    1.1769   -4.8875   -1.0442    0.2370    0.3049
        -1      1248         2        -1   -0.4379    0.3103   -0.8422    0.0099    0.9988    0.0125    2.6296   -5.7211    6.0886
         1      1248         1         1   -0.9691   -0.7584   -3.7271    0.0099    3.9250   -1.0108    1.3958   -9.2081    9.4305
        -3        51         2        -3    0.0684   -0.2616   -0.1256    0.1990    0.3585    1.7311   -5.4321   -1.4131    5.9056
         2        51         1         2    0.0589   -0.1039   -1.1094    0.0056    1.1159   -1.4891   -3.1884   -1.1895    1.2906
        -2      1287         2        -2   -0.3356   -0.3453   -0.8516    0.0056    0.9784   -3.9923   -2.1145   -3.0094    4.5167
         2      1287         1         2   -0.8234    0.8392   -0.9783    0.0056    1.5295   -3.1434    1.6380   -1.2357    1.6856
        -1      1069         2        -1    0.0663   -0.0308    0.0436    0.0099    0.0857    0.5481    0.0857   -0.5510    1.3855
         2      1069         1         2    0.0879    0.2278   -0.1757    0.0056    0.3009    0.4238    1.0389   -0.8582    1.1915
        -2       271         2        -2   -0.4445   -0.2199    0.7001    0.0056    0.8580   -2.9683   -4.5528    3.8224    4.3717
         2       271         1         2   -0.3461   -0.2004    0.5498    0.0056    0.6799   -1.2650   -3.5814    0.2661    0.3107
        -1      1109         2        -1    0.3744    0.4390   -0.3510    0.0099    0.6754   -0.3840   -1.7279   -1.4346    2.7279
         2      1109         1         2    0.2569    0.4755   -0.7786    0.0056    0.9478   -0.2609   -2.2071   -2.1692    2.7178
        -1       295         2        -1   -0.3646    0.1793   -0.3627    0.0099    0.5447   -0.2726    2.2421   -4.7561    5.2838
         2       295         1         2   -0.0115   -0.0175   -0.0213    0.0056    0.0304    1.4881    3.4982   -0.2816    0.3117
        -1      1011         2        -1    0.0903   -0.3610   -0.5634    0.0099    0.6753   -3.1071   -2.9217   -0.5030    0.8805
         2      1011         1         2    0.1058    0.2433    0.0188    0.0056    0.2661   -2.3426   -1.6888   -0.2690    1.7413
        -1      1141         2        -1    0.1471    0.4178    0.0456    0.0099    0.4454   -0.3985   -0.4219    0.3833    1.3607
         2      1141         1         2   -0.5620   -0.7124    1.1244    0.0056    1.4449   -0.3287   -1.9322    2.1463    2.7607
        -2      1006         3        -2    0.2369   -0.0649    0.1701    0.0056    0.2988    0.8494   -0.9417   -0.2285    0.6792
        -2      1006         2        -2   -0.0540   -0.0797   -1.1784    0.0056    1.1823    1.1299   -0.9829   -0.2687    0.3134
        -3      1006         1        -3    0.1161    0.3308   -0.9687    0.1990    1.0493    1.1299   -0.9829   -0.2687    0.3134
        -1      1013         2        -1    0.4983   -0.3355   -3.3589    0.0099    3.4122   -1.6589   -3.7524   -4.2959    4.5069
         1      1013         1         1    0.2110   -0.1100    0.0469    0.0099    0.2427   -1.9772   -1.9413   -1.7013    2.4975
        -2      1042         2        -2   -0.0274   -0.1695   -0.0083    0.0056    0.1720   -0.1719   -2.3870   -1.4463    2.1710
         3      1042         1         3    0.2203   -0.1742   -2.0627    0.1990    2.0912   -0.0492   -1.4603   -1.6303    1.7286
        -1      1074         3        -1    0.0925    0.0962   -0.0864    0.0099    0.1592    0.6361    0.8135   -0.5862    0.6789
        -3      1074         1        -3    0.4903    0.2897   -1.5090    0.1990    1.6251    0.6344    0.7608   -0.4705    0.5286
        -2      1074         2        -2    0.4724    0.2159   -0.7184    0.0056    0.8865    0.6178    0.7396   -0.3270    0.3925
         2       627         1         2   -0.0308    0.5049    1.1350    0.0056    1.2426   -2.1876    0.7848   11.7494   12.6047
        -1       627         2        -1    0.6514    0.8668   10.2288    0.0099   10.2861    0.3400    0.4869   15.0786   15.5909
         1      1148         3         1    0.0592   -0.5093   -0.6302    0.0099    0.8125    0.1441   -0.4151   -1.1168    1.4901
         2      1148         2         2   -0.5338   -0.1576   -1.4086    0.0056    1.5146   -1.8117   -0.7549   -7.6217    8.0061
         1      1148         1         1    0.0216   -0.0966   -0.0774    0.0099    0.1260    0.5494    0.1401   -2.4723    2.6288
        -3       372         2        -3   -0.3819    0.4246    0.7289    0.1990    0.9471    2.2953    2.5069    0.2870    0.3191
         1       372         1         1    0.1015   -0.0367    0.2075    0.0099    0.2341    1.4703    3.3127    5.0636    5.3231
        -3       943         2        -3    0.0641   -0.0311    0.0590    0.1990    0.2194   -1.2273    1.2932   -0.6617    1.9510
         1       943         1         1    0.1965   -0.1455   -0.0073    0.0099    0.2448    0.0097    0.8675   -1.4689    2.9652
        -1       132         2        -1   -1.0471    1.0307    3.8217    0.0099    4.0945   -0.5519    2.6671    0.2984    0.3191
         1       132         1         1    0.1342    0.0894    1.4065    0.0099    1.4158   -1.2432    3.0007   10.5514   10.8650
        -3       897         2        -3   -0.0597   -0.0680    0.0014    0.1990    0.2186   -5.0174   -0.8999    0.2701    0.3706
         2       897         1         2   -0.6567    0.1384    1.3787    0.0056    1.5334   -5.0370   -0.8832    0.2587    0.3202
         1       222         1         1    0.0955   -0.0117    0.0053    0.0099    0.0969    2.2646    2.1187   -0.1422    0.3233
        -3       222         2        -3   -0.1405    0.2699   -0.2591    0.1990    0.4465   -2.5396    7.4678   -4.7272    9.2690
         1       875         1         1    0.3381    1.1994    3.3337    0.0099    3.5590    0.5062   -0.0625    3.4860    3.6413
        -1       875         2        -1    0.4623    0.6967    2.6572    0.0099    2.7856    0.4538   -0.9605    0.5284    0.5604
         1       988         1         1    0.7644    1.2686   -5.0781    0.0099    5.2897    0.0348    2.6400   -5.7261    6.0886
        -1       988         2        -1    0.4915    0.3714   -0.5560    0.0099    0.8299   -1.1446    3.5283   -0.2241    0.3244
        -1       917         2        -1    0.2087   -0.0487   -0.3182    0.0099    0.3838   -0.2534   -0.8280   -3.2014    5.0683
         1       917         1         1   -0.0480    0.0821   -0.4053    0.0099    0.4164   -2.6120    2.0098   -6.1423    6.2712
        -1       327         2        -1   -0.2198    0.7575   -0.5402    0.0099    0.9561   -2.3954    4.4513   -1.5079    3.9856
         2       327         1         2    0.0616    0.4611   -1.6409    0.0056    1.7056   -0.5620    1.3309   -2.4630    2.7199
        -2      1263         2        -2   -0.4118   -0.7029   -1.8652    0.0056    2.0354   -4.6381   -4.1322   -8.5419    9.2029
         3      1263         1         3    0.0216    0.4760   -0.8766    0.1990    1.0173   -2.6057   -2.2018   -8.1413    8.4438
         2      1288         1         2   -0.1680    0.1897    0.3301    0.0056    0.4161   -3.5645    0.1346    0.3222    1.1923
        -1      1288         2        -1   -0.0509   -0.7027   -2.5284    0.0099    2.6248   -3.8782    0.4445   -1.2305    1.3929
         2       966         1         2   -0.5418    0.8294    1.0106    0.0056    1.4152   -3.1117   -1.4776    0.8423    1.5448
        -2       966         2        -2    0.2750    0.2533   -0.9015    0.0056    0.9760    0.7468    1.2426  -12.8987   14.4190
        -1       832         2        -1    0.0609   -0.1481    0.1636    0.0099    0.2292   -0.3672   -3.5568    1.2684    1.4277
         2       832         1         2   -0.0697   -0.0753    0.3922    0.0056    0.4055   -3.3495   -3.1420    8.8173    9.6524
        -1        71         3        -1   -0.1275    0.0089    0.0856    0.0099    0.1541   -2.9964    1.4608    1.4021    2.4066
        -2        71         2        -2    0.0015    0.0957    0.0205    0.0056    0.0981   -0.3783    1.9678    4.4705    4.8373
        -2        71         1        -2    0.3524    0.2707    1.2839    0.0056    1.3586   -1.9539    1.2419    1.5129    1.7115
        -1       668         2        -1   -0.0898   -0.1478    0.2850    0.0099    0.3335   -2.1965    1.3198    3.6210    3.8387
         1       668         1         1   -0.5824   -0.3935    1.5188    0.0099    1.6736   -1.9962    0.9927    1.1064    1.3218
        -1        50         3        -1   -0.1740   -0.7594    1.5043    0.0099    1.6941   -2.2289   -3.3400    1.5559    1.7945
        -1        50         1        -1    0.0352   -0.6745   -0.0269    0.0099    0.6760   -2.0024   -3.2481    0.5254    1.0206
        -2        50         2        -2   -0.7416    0.1470    2.4307    0.0056    2.5456   -4.0231   -0.7024    9.4462   10.1029
        -1       477         3        -1    0.3201   -0.6718    6.9483    0.0099    6.9880   -0.3601    0.4561    9.8138    9.9084
        -1       477         2        -1   -0.0977    0.4624    0.3945    0.0099    0.6157   -1.4069    1.9933    1.7836    2.4379
        -1       477         1        -1    0.0849    0.0162    0.4909    0.0099    0.4985    1.4176   -0.3626   11.5772   12.3754
