  0.63529426300193426              445          29
 t,    iscat,    jscat
  0.63591336147058475             1094          48
 t,    iscat,    jscat
  0.63605282613742276             1299        1114
 t,    iscat,    jscat
  0.63764213208318343             1170        1016
 t,    iscat,    jscat
  0.63793975942861247             1328         532
 t,    iscat,    jscat
  0.63957081082364686              583         528
 t,    iscat,    jscat
  0.63990722618538398              817         651
 t,    iscat,    jscat
  0.64134471579661168             1028         711
 t,    iscat,    jscat
  0.64136663022471163              700         446
 t,    iscat,    jscat
  0.64165447645091178             1158         845
 t,    iscat,    jscat
  0.64337001014620399             1434         791
 t,    iscat,    jscat
  0.64413632700169976             1150         147
 t,    iscat,    jscat
  0.64467187762234368               81          21
 t,    iscat,    jscat
  0.64516840192342984              841         249
 t,    iscat,    jscat
  0.64530555503914533             1141        1084
 t,    iscat,    jscat
  0.64631583386718350              191          51
 t,    iscat,    jscat
  0.64637370249656212             1306         592
 t,    iscat,    jscat
  0.64725011012233524              826         387
 t,    iscat,    jscat
  0.64797841595055372              645         570
 t,    iscat,    jscat
  0.64943451308986788              949          20
 t,    iscat,    jscat
  0.65074685085498674             1423         969
 t,    iscat,    jscat
  0.65353246286709776             1169         716
 t,    iscat,    jscat
  0.65401087352795217              290          32
 t,    iscat,    jscat
  0.65403257363130607             1193        1167
 t,    iscat,    jscat
  0.65517772086610226              658         392
 t,    iscat,    jscat
  0.65583717310227330             1211         882
 t,    iscat,    jscat
  0.65846531001014930              316         194
 t,    iscat,    jscat
  0.65854489355863954             1501        1006
 t,    iscat,    jscat
  0.65904995361156837              880         450
 t,    iscat,    jscat
  0.65928048247980153             1327         674
 t,    iscat,    jscat
  0.66095349323731478              892         188
 t,    iscat,    jscat
  0.66215315023182686             1107         550
 t,    iscat,    jscat
  0.66267993961429372              958         883
 t,    iscat,    jscat
  0.66269737886511537              750         139
 t,    iscat,    jscat
  0.66293773710122517             1057         540
 t,    iscat,    jscat
  0.66308971017326956             1281         537
 t,    iscat,    jscat
  0.66475623420470953              489          49
 t,    iscat,    jscat
  0.66481463945732044              961         249
 t,    iscat,    jscat
  0.66492749656958883              929         923
 t,    iscat,    jscat
  0.66603688872486666              340         339
 t,    iscat,    jscat
  0.66728690192927431              368         292
 t,    iscat,    jscat
  0.66748601356547976              877         575
 t,    iscat,    jscat
  0.66906085090476441              881         582
 t,    iscat,    jscat
  0.66913285938466671              817         683
 t,    iscat,    jscat
  0.66989314868609173              872         200
 t,    iscat,    jscat
  0.67031456519772681             1012         923
 t,    iscat,    jscat
  0.67127687969491023              702         469
 t,    iscat,    jscat
  0.67128573983331563             1141        1082
 t,    iscat,    jscat
  0.67147971262759820              971         356
 t,    iscat,    jscat
  0.67254785418486307             1095         613
 t,    iscat,    jscat
  0.67294441697696405             1167         288
 t,    iscat,    jscat
  0.67312063709125014             1216         690
 t,    iscat,    jscat
  0.67414053212856673             1422         961
 t,    iscat,    jscat
  0.67435321143979488              784         450
 t,    iscat,    jscat
  0.67447699818715123              587         341
 t,    iscat,    jscat
  0.67638518279943094              680         289
 t,    iscat,    jscat
  0.67802763740247163             1447         769
 t,    iscat,    jscat
  0.67822972798129422              745         718
 t,    iscat,    jscat
  0.67892172330878231              972         892
 t,    iscat,    jscat
  0.67920266534428686              965          73
 t,    iscat,    jscat
  0.68004267252970996              784         170
 t,    iscat,    jscat
  0.68143660322370214              982          17
 t,    iscat,    jscat
  0.68200716233604863              881         105
 t,    iscat,    jscat
  0.68257175423741301              702          34
 t,    iscat,    jscat
  0.68273028046164796             1344         204
 t,    iscat,    jscat
  0.68282914157479757              599         429
 t,    iscat,    jscat
  0.68621091000677348              530          74
 t,    iscat,    jscat
  0.68683973343448856             1521        1232
 t,    iscat,    jscat
  0.68705939692796525             1545         701
 t,    iscat,    jscat
  0.68871333511109478              994         479
 t,    iscat,    jscat
  0.69032921000058922             1292         380
 t,    iscat,    jscat
  0.69053005115171362             1319        1162
 t,    iscat,    jscat
  0.69099519245889962              516         445
 t,    iscat,    jscat
  0.69171351292963812              822         744
 t,    iscat,    jscat
  0.69214236873517321             1059         761
 t,    iscat,    jscat
  0.69281934058808758              850         291
 t,    iscat,    jscat
  0.69379425012068074              796         529
 t,    iscat,    jscat
  0.69429279324370097             1282         917
 t,    iscat,    jscat
  0.69625131088566827             1124         546
 t,    iscat,    jscat
  0.69635957730673126              504         386
 t,    iscat,    jscat
  0.69685874885610888              152           7
 t,    iscat,    jscat
  0.69814585076555580             1243          55
 t,    iscat,    jscat
  0.69826234381873231             1555        1427
 t,    iscat,    jscat
  0.69908091299654673             1147         446
 t,    iscat,    jscat
  0.69985693462264043             1004         215
 t,    iscat,    jscat
  0.70022606500211926             1535         273
 t,    iscat,    jscat
  0.70228160145582819              850         239
 t,    iscat,    jscat
  0.70262097330897721              961         191
 t,    iscat,    jscat
  0.70290028983221253             1434        1185
 t,    iscat,    jscat
  0.70669398130386174             1236         915
 t,    iscat,    jscat
  0.70676502333310576             1527         726
 t,    iscat,    jscat
  0.70753733904340765             1236        1008
 t,    iscat,    jscat
  0.70910899215513967             1237         711
 t,    iscat,    jscat
  0.70940428662108035             1189         807
 t,    iscat,    jscat
  0.70955840474826726              497         248
 t,    iscat,    jscat
  0.71214570456801662              983         466
 t,    iscat,    jscat
  0.71334423392651380              782         166
 t,    iscat,    jscat
  0.71361367683975752             1006         537
 t,    iscat,    jscat
  0.71372815705716386             1233         720
 t,    iscat,    jscat
  0.71398918422851931              352         144
 t,    iscat,    jscat
  0.71480362241555673              774          67
 t,    iscat,    jscat
  0.71724665811663124             1038         278
 t,    iscat,    jscat
  0.71731566505835431              359         140
 t,    iscat,    jscat
  0.71735349916001057             1028         711
 t,    iscat,    jscat
  0.71908334363525328              863         427
 t,    iscat,    jscat
  0.71969202928193288             1304         872
 t,    iscat,    jscat
  0.71998105740346463              619         281
 t,    iscat,    jscat
  0.72154349475797119              961         249
 t,    iscat,    jscat
  0.72236250843000827              862         722
 t,    iscat,    jscat
  0.72281083921153755             1031         941
 t,    iscat,    jscat
  0.72332803373296817             1301         791
 t,    iscat,    jscat
  0.72343001642420424             1499         425
 t,    iscat,    jscat
  0.72396962018987066              842         841
 t,    iscat,    jscat
  0.72422650812824096             1220          74
 t,    iscat,    jscat
  0.72457001834586965             1233         818
 t,    iscat,    jscat
  0.72616686160909705              750         140
 t,    iscat,    jscat
  0.72653095543821933              599         430
 t,    iscat,    jscat
  0.72661101454078747              842          51
 t,    iscat,    jscat
  0.72699757050532665              905          52
 t,    iscat,    jscat
  0.72950942968346921             1502         440
 t,    iscat,    jscat
  0.73032947531453185              663         139
 t,    iscat,    jscat
  0.73137546730407310              637         194
 t,    iscat,    jscat
  0.73139198297718588              514          66
 t,    iscat,    jscat
  0.73230603886825318             1499         424
 t,    iscat,    jscat
  0.73346988607410168              761         585
 t,    iscat,    jscat
  0.73371833146695120             1282         710
 t,    iscat,    jscat
  0.73544667192888769              977         348
 t,    iscat,    jscat
  0.73609171801102391             1419        1013
 t,    iscat,    jscat
  0.73637175433973379             1422         689
 t,    iscat,    jscat
  0.73780131255561576             1536         797
 t,    iscat,    jscat
  0.73801334775276795             1305         872
 t,    iscat,    jscat
  0.73890796091296784              530          90
 t,    iscat,    jscat
  0.73935669408591620              928         922
 t,    iscat,    jscat
  0.73947686928172029             1036         533
 t,    iscat,    jscat
  0.74046280621584559              873          72
 t,    iscat,    jscat
  0.74169163727863696             1230         903
 t,    iscat,    jscat
  0.74218112092162780             1558         954
 t,    iscat,    jscat
  0.74308161596113087             1041        1040
 t,    iscat,    jscat
  0.74380309782420495             1501         537
 t,    iscat,    jscat
  0.74436041443180034              656         417
 t,    iscat,    jscat
  0.74458453342958619             1500         536
 t,    iscat,    jscat
  0.74463083996728507              862         140
 t,    iscat,    jscat
  0.74476169137783699             1304         155
 t,    iscat,    jscat
  0.74582726951192102              609         392
 t,    iscat,    jscat
  0.74592133261407834              663         357
 t,    iscat,    jscat
  0.74599147117726461              187          72
 t,    iscat,    jscat
  0.74613939308921196             1103         410
 t,    iscat,    jscat
  0.74670392218522141              569         216
 t,    iscat,    jscat
  0.74685479446075620              520         354
 t,    iscat,    jscat
  0.74819378797321889              771          77
 t,    iscat,    jscat
  0.74946860830643991              538         136
 t,    iscat,    jscat
  0.75112974843874003              923           5
 t,    iscat,    jscat
  0.75189192665448434              626         441
 t,    iscat,    jscat
  0.75244340496483408             1210         882
 t,    iscat,    jscat
  0.75341023372408433             1071         265
 t,    iscat,    jscat
  0.75393898289532690              618          62
 t,    iscat,    jscat
  0.75477297036066027              637         354
 t,    iscat,    jscat
  0.75515772015409532             1154        1009
 t,    iscat,    jscat
  0.75527729028221047              745         309
 t,    iscat,    jscat
  0.75541908664855661             1168         288
 t,    iscat,    jscat
  0.75778691515952712             1296         613
 t,    iscat,    jscat
  0.75824432533316322              610         392
 t,    iscat,    jscat
  0.76070875170564634              836         322
 t,    iscat,    jscat
  0.76100474790166306              663         359
 t,    iscat,    jscat
  0.76176022031718071             1157         119
 t,    iscat,    jscat
  0.76293006754691595             1193        1167
 t,    iscat,    jscat
  0.76314205825587011              640         372
 t,    iscat,    jscat
  0.76450817586044983             1024         964
 t,    iscat,    jscat
  0.76487804927966996             1138         330
 t,    iscat,    jscat
  0.76621623322722621             1521         727
 t,    iscat,    jscat
  0.76658693713025694             1560        1216
 t,    iscat,    jscat
  0.76662768631596967              969          88
 t,    iscat,    jscat
  0.76738718306331521              460         269
 t,    iscat,    jscat
  0.76746683940459803             1012         928
 t,    iscat,    jscat
  0.77035003062723995              898         165
 t,    iscat,    jscat
  0.77334426359763730              961         191
 t,    iscat,    jscat
  0.77346727738055110              807         430
 t,    iscat,    jscat
  0.77355430801706859              355         330
 t,    iscat,    jscat
  0.77495548165901029             1216         690
 t,    iscat,    jscat
  0.77616402203021551              505         476
 t,    iscat,    jscat
  0.77705487944133167              879         784
 t,    iscat,    jscat
  0.77797917964547225             1281         424
 t,    iscat,    jscat
  0.77879935215377438              553         194
 t,    iscat,    jscat
  0.77895494992105230              841         191
 t,    iscat,    jscat
  0.77936600695758140             1024         963
 t,    iscat,    jscat
  0.77945148719282176             1606         664
 t,    iscat,    jscat
  0.78129847986337531             1187         164
 t,    iscat,    jscat
  0.78195733751059460             1499         425
 t,    iscat,    jscat
  0.78224443437624291              599         429
 t,    iscat,    jscat
  0.78457004205005410              163          50
 t,    iscat,    jscat
  0.78492598296588711             1327         106
 t,    iscat,    jscat
  0.78508342283640231             1521        1252
 t,    iscat,    jscat
  0.78525535501482613              654         520
 t,    iscat,    jscat
  0.78536317042329984             1477         716
 t,    iscat,    jscat
  0.78665107537069379              598         145
 t,    iscat,    jscat
  0.78669024400581988             1138          92
 t,    iscat,    jscat
  0.78775467982970926              554         520
 t,    iscat,    jscat
  0.78798846444651471             1282         917
 t,    iscat,    jscat
  0.78868765119854933              530          19
 t,    iscat,    jscat
  0.78892582044486548              487         182
 t,    iscat,    jscat
  0.78961623973933515              903         834
 t,    iscat,    jscat
  0.78979603786033714              663         140
 t,    iscat,    jscat
  0.78996593590448994              906         278
 t,    iscat,    jscat
  0.79045041904876923             1502        1281
 t,    iscat,    jscat
  0.79052558583240351             1254         585
 t,    iscat,    jscat
  0.79095267565065375              572         355
 t,    iscat,    jscat
  0.79135020496290920             1278         763
 t,    iscat,    jscat
  0.79425800130012159              454          78
 t,    iscat,    jscat
  0.79626050661696712              694         693
 t,    iscat,    jscat
  0.79723567595012879              355         330
 t,    iscat,    jscat
  0.79773860061560442              961         842
 t,    iscat,    jscat
  0.79781553418874451             1355         749
 t,    iscat,    jscat
  0.79828573676666625              796         782
 t,    iscat,    jscat
  0.79919942411353184             1169         636
 t,    iscat,    jscat
  0.80158985547240880              637         553
 t,    iscat,    jscat
  0.80176909371473815              785         478
 t,    iscat,    jscat
  0.80203903154675860             1643        1596
 t,    iscat,    jscat
  0.80206537468577321             1154        1031
 t,    iscat,    jscat
  0.80268803045314041              884         701
 t,    iscat,    jscat
  0.80353826397499051             1123         545
 t,    iscat,    jscat
  0.80722874955382817              271         156
 t,    iscat,    jscat
  0.80883995108625628              810         599
 t,    iscat,    jscat
  0.81102056273047141             1369         144
 t,    iscat,    jscat
  0.81194684372820181             1173        1034
 t,    iscat,    jscat
  0.81292052883001853             1516        1387
 t,    iscat,    jscat
  0.81430521475815998              600         361
 t,    iscat,    jscat
  0.81449638317176287             1416         377
 t,    iscat,    jscat
  0.81643079799419782              930         628
 t,    iscat,    jscat
  0.81679279935995031              546         545
 t,    iscat,    jscat
  0.81686422812965631              513          68
 t,    iscat,    jscat
  0.81732269753711062             1029         536
 t,    iscat,    jscat
  0.81747890347263741             1499         424
 t,    iscat,    jscat
  0.81945573552029305              539         360
 t,    iscat,    jscat
  0.81956778503505479             1051         807
 t,    iscat,    jscat
  0.81957479443350367              530          90
 t,    iscat,    jscat
  0.81960388002351658             1621        1248
 t,    iscat,    jscat
  0.81978498698681823             1140         273
 t,    iscat,    jscat
  0.82161705826511600             1084         774
 t,    iscat,    jscat
  0.82283366674594327             1463          67
 t,    iscat,    jscat
  0.82398099102984879             1189           4
 t,    iscat,    jscat
  0.82406714906587508               35           1
 t,    iscat,    jscat
  0.82414735578666254             1012         162
 t,    iscat,    jscat
  0.82433138256684479              299         293
 t,    iscat,    jscat
  0.82487612581634429              982         466
 t,    iscat,    jscat
  0.82510293823672853              469         302
 t,    iscat,    jscat
  0.82728998932122511             1569        1234
 t,    iscat,    jscat
  0.82772234138897649              462          30
 t,    iscat,    jscat
  0.82839120934100696             1521        1259
 t,    iscat,    jscat
  0.82983342679307326              983         466
 t,    iscat,    jscat
  0.83161142395903820              205         198
 t,    iscat,    jscat
  0.83166844469137335             1174        1173
 t,    iscat,    jscat
  0.83171260680706749              961         841
 t,    iscat,    jscat
  0.83171495444162691             1099         729
 t,    iscat,    jscat
  0.83480425302023487             1518        1014
 t,    iscat,    jscat
  0.83574035870748797             1173        1114
 t,    iscat,    jscat
  0.83610622483508168              672         428
 t,    iscat,    jscat
  0.83746508358325333             1597        1374
 t,    iscat,    jscat
  0.83825714834769693             1158        1157
 t,    iscat,    jscat
  0.83830382387760682             1035         919
 t,    iscat,    jscat
  0.83906650534449612             1219         897
 t,    iscat,    jscat
  0.84367697750969373              676         477
 t,    iscat,    jscat
  0.84533397199680615             1555        1375
 t,    iscat,    jscat
  0.84586655938685107             1030         940
 t,    iscat,    jscat
  0.84688418045146330             1140        1139
 t,    iscat,    jscat
  0.84720415858470066              923           6
 t,    iscat,    jscat
  0.84991852610374918             1502         440
 t,    iscat,    jscat
  0.85000486919566354              862         663
 t,    iscat,    jscat
  0.85189317300671252             1280        1234
 t,    iscat,    jscat
  0.85229966326416806              196         134
 t,    iscat,    jscat
  0.85273261863759209             1422          88
 t,    iscat,    jscat
  0.85275554485534244             1369         193
 t,    iscat,    jscat
  0.85303433663043471             1279        1175
 t,    iscat,    jscat
  0.85313055721359365              847         334
 t,    iscat,    jscat
  0.85398491828043466             1027         383
 t,    iscat,    jscat
  0.85411796825761743             1362        1042
 t,    iscat,    jscat
  0.85657059597856866             1251        1233
 t,    iscat,    jscat
  0.85698103081339672             1337        1223
 t,    iscat,    jscat
  0.85782017782225239              476         252
 t,    iscat,    jscat
  0.85827197301855973             1236         915
 t,    iscat,    jscat
  0.85952612030424402              519         232
 t,    iscat,    jscat
  0.86174527294438408              961          51
 t,    iscat,    jscat
  0.86184346281658253              689          88
 t,    iscat,    jscat
  0.86198871523369425              515         477
 t,    iscat,    jscat
  0.86370865006682496             1300        1003
 t,    iscat,    jscat
  0.86825752907464704              572         330
 t,    iscat,    jscat
  0.86842087940441914             1021         303
 t,    iscat,    jscat
  0.86896177890073711             1093         266
 t,    iscat,    jscat
  0.86960993191471903              469          34
 t,    iscat,    jscat
  0.87033006739001517              950         166
 t,    iscat,    jscat
  0.87046749030522830              218          55
 t,    iscat,    jscat
  0.87179521057574572              865         276
 t,    iscat,    jscat
  0.87243274299907991             1153         709
 t,    iscat,    jscat
  0.87546781846658495             1621        1100
 t,    iscat,    jscat
  0.87625310200304263             1189         807
 t,    iscat,    jscat
  0.87718519643678361              846         526
 t,    iscat,    jscat
  0.87777144506263016             1157         845
 t,    iscat,    jscat
  0.88043004935847491              524         187
 t,    iscat,    jscat
  0.88045032054784711              961         191
 t,    iscat,    jscat
  0.88243672274387963              579         462
 t,    iscat,    jscat
  0.88279062479631676             1659         682
 t,    iscat,    jscat
  0.88328262121696777             1499        1281
 t,    iscat,    jscat
  0.88487837852293061              781         324
 t,    iscat,    jscat
  0.88532705661070743             1169         312
 t,    iscat,    jscat
  0.88584904862667369              359         357
 t,    iscat,    jscat
  0.88587119197368080             1664        1217
 t,    iscat,    jscat
  0.88617736142138470              239         220
 t,    iscat,    jscat
  0.88850070820884486             1521        1252
 t,    iscat,    jscat
  0.88919248959961206             1569         916
 t,    iscat,    jscat
  0.89253160003010046              666         523
 t,    iscat,    jscat
  0.89278794230385738             1169         636
 t,    iscat,    jscat
  0.89429416569862641              982          17
 t,    iscat,    jscat
  0.89472132546060235             1012           5
 t,    iscat,    jscat
  0.89481478206682075             1673         354
 t,    iscat,    jscat
  0.89670411442373077              197         134
 t,    iscat,    jscat
  0.89678457589213756             1482         943
 t,    iscat,    jscat
  0.89683650594225495             1554         481
 t,    iscat,    jscat
  0.89766558087105852              750         316
 t,    iscat,    jscat
  0.89780503065001960             1558         378
 t,    iscat,    jscat
  0.89801450510144831             1647         918
 t,    iscat,    jscat
  0.90058613165449075             1483        1187
 t,    iscat,    jscat
  0.90078790948749510             1051           4
 t,    iscat,    jscat
  0.90087095176896381             1451        1130
 t,    iscat,    jscat
  0.90102156324724136              375          99
 t,    iscat,    jscat
  0.90161161138636903             1141         582
 t,    iscat,    jscat
  0.90176803172508080             1035        1034
 t,    iscat,    jscat
  0.90220962249634162              850         291
 t,    iscat,    jscat
  0.90326624931350230               63          16
 t,    iscat,    jscat
  0.90332530700682223             1478         740
 t,    iscat,    jscat
  0.90355165445979535              934          85
 t,    iscat,    jscat
  0.90411935063549254              729         113
 t,    iscat,    jscat
  0.90458853366313996              657         402
 t,    iscat,    jscat
  0.90469256557031053             1027         425
 t,    iscat,    jscat
  0.90625112679696151              355         330
 t,    iscat,    jscat
  0.90806909996287877              233          92
 t,    iscat,    jscat
  0.90841901936905312              865         148
 t,    iscat,    jscat
  0.90881482174688177             1127         834
 t,    iscat,    jscat
  0.90913135125315936             1039         278
 t,    iscat,    jscat
  0.91075203961229256             1009         940
 t,    iscat,    jscat
  0.91088170272757907             1154        1009
 t,    iscat,    jscat
  0.91181530557526469              735         639
 t,    iscat,    jscat
  0.91244036697294895             1634        1064
 t,    iscat,    jscat
  0.91266160498438320             1210         678
 t,    iscat,    jscat
  0.91474224396080395              578         175
 t,    iscat,    jscat
  0.91499481307836794              164          40
 t,    iscat,    jscat
  0.91601644699819706             1040         730
 t,    iscat,    jscat
  0.91627103546678379             1620         723
 t,    iscat,    jscat
  0.91782263779062334             1579         455
 t,    iscat,    jscat
  0.91892389731323809             1212         898
 t,    iscat,    jscat
  0.92071538694636801              161          75
 t,    iscat,    jscat
  0.92198767711825447              681         568
 t,    iscat,    jscat
  0.92247709595661243             1649        1490
 t,    iscat,    jscat
  0.92364164160999007             1051         807
 t,    iscat,    jscat
  0.92382032057207475             1173         954
 t,    iscat,    jscat
  0.92397484967527344             1138         233
 t,    iscat,    jscat
  0.92502017809934634             1230         903
 t,    iscat,    jscat
  0.92541296836190035             1158        1157
 t,    iscat,    jscat
  0.92643524513082176             1144         278
 t,    iscat,    jscat
  0.92724726860366724              531         161
 t,    iscat,    jscat
  0.92734179980824105             1513        1506
 t,    iscat,    jscat
  0.92747376500141143              200          66
 t,    iscat,    jscat
  0.92838663584362058              497         285
 t,    iscat,    jscat
  0.92863082674666364             1551         656
 t,    iscat,    jscat
  0.93053984501758902             1565         259
 t,    iscat,    jscat
  0.93307969207583452             1453        1223
 t,    iscat,    jscat
  0.93308447232331693             1189         429
 t,    iscat,    jscat
  0.93353735303000240              810         427
 t,    iscat,    jscat
  0.93359950449171092             1093         293
 t,    iscat,    jscat
  0.93500139791406056              654         482
 t,    iscat,    jscat
  0.93511662602337142             1395         950
 t,    iscat,    jscat
  0.93527961584880071             1216          88
 t,    iscat,    jscat
  0.93550036615369514              810         140
 t,    iscat,    jscat
  0.93638265372615992              822         177
 t,    iscat,    jscat
  0.93868301505084251             1483         164
 t,    iscat,    jscat
  0.93939836359462980             1275          94
 t,    iscat,    jscat
  0.93942914867268823             1016         716
 t,    iscat,    jscat
  0.93944043565648128              313         285
 t,    iscat,    jscat
  0.93958465871993813             1169         751
 t,    iscat,    jscat
  0.93984317524842875             1398         174
 t,    iscat,    jscat
  0.94031322661313255             1600        1111
 t,    iscat,    jscat
  0.94146173687969248              595          96
 t,    iscat,    jscat
  0.94215377977613923             1064         876
 t,    iscat,    jscat
  0.94314131948497759             1125          11
 t,    iscat,    jscat
  0.94338003558825945              818         651
 t,    iscat,    jscat
  0.94357665990714645             1665        1241
 t,    iscat,    jscat
  0.94366846608850197              867         364
 t,    iscat,    jscat
  0.94429950785201955             1274         391
 t,    iscat,    jscat
  0.94534987631494571              513         200
 t,    iscat,    jscat
  0.94570842440576308              908          35
 t,    iscat,    jscat
  0.94654235193420111              352         144
 t,    iscat,    jscat
  0.94679495515170586              903         827
 t,    iscat,    jscat
  0.94686821980771363              436         418
 t,    iscat,    jscat
  0.94695219873075243             1154         940
 t,    iscat,    jscat
  0.94740106110364519              638         428
 t,    iscat,    jscat
  0.94745566244026391             1385         788
 t,    iscat,    jscat
  0.94882481211764391              923         687
 t,    iscat,    jscat
  0.94932960345779016             1328         674
 t,    iscat,    jscat
  0.95103120345879444              716         598
 t,    iscat,    jscat
  0.95133615105179326             1499        1006
 t,    iscat,    jscat
  0.95179909526745088             1483          40
 t,    iscat,    jscat
  0.95179955403022243             1155         349
 t,    iscat,    jscat
  0.95293831419123909             1370         482
 t,    iscat,    jscat
  0.95399745295097393              553         443
 t,    iscat,    jscat
  0.95477353151034206             1545         500
 t,    iscat,    jscat
  0.95636014204976894             1305         338
 t,    iscat,    jscat
  0.95644742987127640              886         514
 t,    iscat,    jscat
  0.95708215823531806             1323        1044
 t,    iscat,    jscat
  0.95733398284357563             1550         656
 t,    iscat,    jscat
  0.95752016384377625              618          16
 t,    iscat,    jscat
  0.95981818540034269             1187          40
 t,    iscat,    jscat
  0.95993054237314546              512         315
 t,    iscat,    jscat
  0.96010613455016081             1393         123
 t,    iscat,    jscat
  0.96278217195673088               62          58
 t,    iscat,    jscat
  0.96291810103498932              877         361
 t,    iscat,    jscat
  0.96514405546405846              173           8
 t,    iscat,    jscat
  0.96568059924028904              910         395
 t,    iscat,    jscat
  0.96763532388508822              872          66
 t,    iscat,    jscat
  0.96800646466860807              730         337
 t,    iscat,    jscat
  0.96884312351199231              227         133
 t,    iscat,    jscat
  0.96909829717372475             1409          19
 t,    iscat,    jscat
  0.96918505225329044             1012         162
 t,    iscat,    jscat
  0.97021893915723922             1744         969
 t,    iscat,    jscat
  0.97050117653279344             1170         740
 t,    iscat,    jscat
  0.97147082229466475              787         526
 t,    iscat,    jscat
  0.97265022349286501             1563          76
 t,    iscat,    jscat
  0.97326142546987682             1336        1223
 t,    iscat,    jscat
  0.97396666756826678             1012         923
 t,    iscat,    jscat
  0.97574758016140395             1648        1279
 t,    iscat,    jscat
  0.97961676611270609             1752         624
 t,    iscat,    jscat
  0.98067101537943013             1149          96
 t,    iscat,    jscat
  0.98179300142588499             1535         797
 t,    iscat,    jscat
  0.98319839373864903             1666        1549
 t,    iscat,    jscat
  0.98398393385673921              577         132
 t,    iscat,    jscat
  0.98402870634536022              498         263
 t,    iscat,    jscat
  0.98475666026471242              703         427
 t,    iscat,    jscat
  0.98529980672744566             1398         516
 t,    iscat,    jscat
  0.98616893881702028             1372         376
 t,    iscat,    jscat
  0.98761028603481626              750         663
 t,    iscat,    jscat
  0.98839407140725832             1536        1140
 t,    iscat,    jscat
  0.98955283677211003             1635         503
 t,    iscat,    jscat
  0.99034480100076816              302          21
 t,    iscat,    jscat
  0.99040322035783379             1703         492
 t,    iscat,    jscat
  0.99053690484078760             1009         940
 t,    iscat,    jscat
  0.99198606075190954              740         716
 t,    iscat,    jscat
  0.99298849392863042             1621         112
 t,    iscat,    jscat
  0.99300707979375402             1672        1369
 t,    iscat,    jscat
  0.99369682667809034             1084         647
 t,    iscat,    jscat
  0.99381422190943791              184          40
 t,    iscat,    jscat
  0.99406205364466227             1392         364
 t,    iscat,    jscat
  0.99434280867004021              310         194
 t,    iscat,    jscat
  0.99483536732975675             1041         604
 t,    iscat,    jscat
  0.99517530847622460             1031         941
 t,    iscat,    jscat
  0.99855739568217472              852         482
 t,    iscat,    jscat
  0.99993538709319929              908         161
 t,    iscat,    jscat
   1.0009706170702990              730         179
 t,    iscat,    jscat
   1.0022400427619007              949          74
 t,    iscat,    jscat
   1.0025499450397937             1125         211
 t,    iscat,    jscat
   1.0038181626974183               80           3
 t,    iscat,    jscat
   1.0039577818317797             1021         304
 t,    iscat,    jscat
   1.0040338775366471             1748        1580
 t,    iscat,    jscat
   1.0047154164288172             1569         652
 t,    iscat,    jscat
   1.0059232698118348             1246         904
 t,    iscat,    jscat
   1.0061959099088420             1099         112
 t,    iscat,    jscat
   1.0064914775914702             1169         636
 t,    iscat,    jscat
   1.0080759782221986             1162         479
 t,    iscat,    jscat
   1.0083470173965505               62          42
 t,    iscat,    jscat
   1.0091517921892612              107          35
 t,    iscat,    jscat
   1.0093358091728992              600         361
 t,    iscat,    jscat
   1.0094443719363682             1258         309
 t,    iscat,    jscat
   1.0127109469037037             1140         446
 t,    iscat,    jscat
   1.0128722365668199              233          92
 t,    iscat,    jscat
   1.0155991573858718              942         638
 t,    iscat,    jscat
   1.0159881696683173             1012         162
 t,    iscat,    jscat
   1.0166478147922366              534         395
 t,    iscat,    jscat
   1.0183051723088896             1275         319
 t,    iscat,    jscat
   1.0196281081529421              628         165
 t,    iscat,    jscat
   1.0205306337910287             1069         855
 t,    iscat,    jscat
   1.0206154004596757             1012         923
 t,    iscat,    jscat
   1.0212125369830884              224         124
 t,    iscat,    jscat
   1.0215113801998741             1369         554
 t,    iscat,    jscat
   1.0226601770869381              759         678
 t,    iscat,    jscat
   1.0230377768255576              908         147
 t,    iscat,    jscat
   1.0232320586412125             1780         439
 t,    iscat,    jscat
   1.0238690357242395              595          96
 t,    iscat,    jscat
   1.0246958302904174             1490         768
 t,    iscat,    jscat
   1.0248055135237977             1082         774
 t,    iscat,    jscat
   1.0248992447487302             1509         571
 t,    iscat,    jscat
   1.0255896108430713             1782         851
 t,    iscat,    jscat
   1.0256841638507765              526         185
 t,    iscat,    jscat
   1.0281450789974418             1243          55
 t,    iscat,    jscat
   1.0286208304930060              903         828
 t,    iscat,    jscat
   1.0290878829838279              703         394
 t,    iscat,    jscat
   1.0301207337112881              705         167
 t,    iscat,    jscat
   1.0303005757469621              551         161
 t,    iscat,    jscat
   1.0307134557642392             1417         657
 t,    iscat,    jscat
   1.0316060586502074              448          94
 t,    iscat,    jscat
   1.0320197425504900             1392         864
 t,    iscat,    jscat
   1.0320405161323098              979         377
 t,    iscat,    jscat
   1.0350541273414602             1456        1360
 t,    iscat,    jscat
   1.0354402007353916              577         131
 t,    iscat,    jscat
   1.0359525732026307              622         319
 t,    iscat,    jscat
   1.0359807725166290             1008         940
 t,    iscat,    jscat
   1.0362252130332119             1096         111
 t,    iscat,    jscat
   1.0365532814119198             1478        1016
 t,    iscat,    jscat
   1.0369510966035547             1237        1234
 t,    iscat,    jscat
   1.0372032376617646             1457         460
 t,    iscat,    jscat
   1.0378081024013825              167          58
 t,    iscat,    jscat
